2.211740732192993164e+00,3.700418164953589439e-05,5.558400152949616313e-05,2.330704228370450437e-05
1.781943082809448242e+00,8.168904969352297485e-06,8.831987361190840602e-05,5.138709457241930068e-05
1.171045064926147461e+00,3.852280133287422359e-05,4.713362068287096918e-05,6.702035898342728615e-05
6.980406641960144043e-01,4.086238186573609710e-05,3.912020929419668391e-06,6.979841418797150254e-05
7.312148213386535645e-01,9.556347322359215468e-06,6.529493111884221435e-05,5.289432010613381863e-05
1.062820076942443848e+00,3.158579829687369056e-06,1.996794715523719788e-03,5.316890383255667984e-05
9.653415679931640625e-01,3.307307997602038085e-05,1.197089659399352968e-04,3.315434514661319554e-05
1.007860541343688965e+00,3.774883589358069003e-05,4.814047497347928584e-05,7.128830930014373735e-06
4.695185925811529160e-03,1.712157609290443361e-05,3.558156604412943125e-04,5.514352960744872689e-05
9.072952270507812500e-01,3.073164043598808348e-05,5.845517080160789192e-05,7.991542224772274494e-05
1.611093521118164062e+00,2.068751200567930937e-05,1.398932363372296095e-04,5.419950684881769121e-05
1.651926875114440918e+00,1.485248685639817268e-05,1.429103431291878223e-03,2.512162791390437633e-05
9.169188141822814941e-01,1.194274591398425400e-05,7.746276241960003972e-05,2.208049590990412980e-05
1.347460269927978516e+00,1.928015626617707312e-05,1.289199426537379622e-04,5.755825259257107973e-05
1.186110854148864746e+00,1.898583104775752872e-05,1.596965739736333489e-04,3.361074777785688639e-05
8.385752141475677490e-02,1.692292971711140126e-05,7.497580554627347738e-06,4.730347427539527416e-05
1.342833399772644043e+00,1.921227703860495239e-05,9.690719161881133914e-05,6.524112541228532791e-05
2.768018722534179688e+00,8.473250090901274234e-06,2.262099442305043340e-04,4.420159757137298584e-02
5.322071313858032227e-01,8.097359568637330085e-06,6.704692168568726629e-06,2.914571450673975050e-05
1.186703205108642578e+00,2.731453832893748768e-06,6.735981150995939970e-05,7.045990059850737453e-05
1.332177639007568359e+00,1.067080916072882246e-06,1.661212299950420856e-04,6.345507426885887980e-05
8.856412172317504883e-01,1.438644721929449588e-05,2.494490399840287864e-05,6.936404679436236620e-05
1.278127431869506836e+00,4.550137236947193742e-05,1.923854142660275102e-05,3.257762000430375338e-05
1.479284167289733887e+00,1.635422813706099987e-05,1.968719734577462077e-04,6.006584953865967691e-05
1.006320953369140625e+00,3.714279955602250993e-06,1.073304229066707194e-04,3.568145257304422557e-05
8.943707346916198730e-01,2.601218284326023422e-06,1.014714653138071299e-04,5.662321200361475348e-05
1.443847060203552246e+00,2.191845123888924718e-05,3.841592842945829034e-05,7.767714123474434018e-06
1.338724851608276367e+00,5.666572906193323433e-05,1.475326553190825507e-05,5.639071241603232920e-05
7.323860526084899902e-01,5.192697472011786886e-07,7.187326264102011919e-05,5.952901483396999538e-05
1.035978674888610840e+00,5.668627636623568833e-05,2.521945280022919178e-04,6.404140731319785118e-05
1.450006961822509766e+00,2.115504003086243756e-06,4.414228533278219402e-05,2.730252708715852350e-05
9.749100804328918457e-01,3.415254923311294988e-07,1.061771181412041187e-04,6.718079384882003069e-05
1.518999576568603516e+00,7.085179731802782044e-06,2.469947321515064687e-05,6.298416701611131430e-05
2.235764563083648682e-01,2.463549390085972846e-05,3.989316974184475839e-05,9.777458217286039144e-06
2.108200073242187500e+00,2.068389949272386730e-05,1.875646557891741395e-04,2.332310937345027924e-02
1.665600299835205078e+00,2.726310594880487770e-05,7.014994043856859207e-04,2.587746530480217189e-05
1.189046382904052734e+00,3.863989331875927746e-05,1.532848546048626304e-04,6.380316335707902908e-05
1.239717721939086914e+00,1.729660107230301946e-05,2.046009467449039221e-04,7.150948658818379045e-05
1.248525142669677734e+00,3.084013951593078673e-05,6.349978502839803696e-05,1.276871080335695297e-05
1.026970982551574707e+00,1.296127538807922974e-05,1.560923010401893407e-05,6.222238152986392379e-05
8.278852105140686035e-01,7.394713520625373349e-06,5.596362170763313770e-04,2.524325645936187357e-05
9.528357982635498047e-01,1.963535851245978847e-06,3.492868563625961542e-04,3.951073085772804916e-05
1.202769041061401367e+00,1.558325311634689569e-05,3.931490064132958651e-04,4.864075162913650274e-05
2.341293245553970337e-01,1.344798238278599456e-05,1.131522731157019734e-05,2.697267700568772852e-05
1.500048279762268066e+00,5.657890596921788529e-06,1.714584941510111094e-04,2.039933860942255706e-05
5.891695022583007812e-01,3.154568048557848670e-06,7.216310041258111596e-05,5.479073661263100803e-05
1.068320989608764648e+00,6.484473942691693082e-06,1.607976737432181835e-04,1.160986130344099365e-06
1.384981870651245117e+00,1.709978096187114716e-05,1.246330975845921785e-05,6.565549119841307402e-05
7.591514587402343750e-01,1.927486209751805291e-06,4.464587982511147857e-05,7.911830471130087972e-05
1.142466664314270020e+00,1.125116614275611937e-05,5.539358971873298287e-05,8.291850099340081215e-05
1.779332399368286133e+00,6.304548878688365221e-05,2.297475148225203156e-04,7.778441795380786061e-05
2.108825445175170898e+00,9.924686310114338994e-06,3.764208231586962938e-04,1.310958850808674470e-05
2.005762338638305664e+00,2.169841718568932265e-05,8.109183982014656067e-04,2.310582567588426173e-05
1.139535307884216309e+00,1.868180879682768136e-05,4.901387728750705719e-05,5.456971121020615101e-05
1.815286636352539062e+00,9.308078006142750382e-06,3.292070177849382162e-04,4.375440039439126849e-05
1.313512086868286133e+00,2.832703671629133169e-07,3.803502477239817381e-05,5.389529906096868217e-05
2.140830755233764648e+00,3.952204860979691148e-05,7.336589987971819937e-06,7.870488479966297746e-05
7.489108443260192871e-01,2.968016087834257632e-05,2.734506961132865399e-05,7.185307913459837437e-05
1.243886947631835938e+00,1.628158315725158900e-05,1.375235024170251563e-05,4.916256511933170259e-05
1.183740973472595215e+00,9.592896276444662362e-06,2.215444401372224092e-04,5.025957216275855899e-05
1.731930136680603027e+00,2.196948116761632264e-05,8.029636810533702374e-04,7.013777212705463171e-05
6.276311278343200684e-01,2.323856506336596794e-06,3.849031054414808750e-05,5.463696288643404841e-05
3.569296300411224365e-01,4.107707809453131631e-06,1.832667294365819544e-05,4.374401396489702165e-05
1.876156777143478394e-01,7.406009103760879952e-07,2.339103957638144493e-05,6.385317101376131177e-05
9.990563988685607910e-01,1.111500205297488719e-05,9.439192217541858554e-05,7.136152999009937048e-05
3.570770919322967529e-01,1.127447649196255952e-05,5.481819971464574337e-04,1.449234150641132146e-05
1.621301531791687012e+00,9.323537960881367326e-05,1.249745400855317712e-04,4.591726610669866204e-05
8.313832283020019531e-01,8.840145824251521844e-07,6.005561226629652083e-05,5.841338497702963650e-05
1.592358589172363281e+00,2.126679646607954055e-06,4.020228152512572706e-05,2.404313454462680966e-05
9.542975425720214844e-01,3.997982275905087590e-05,1.189786926261149347e-04,2.405019222351256758e-05
1.779827713966369629e+00,6.952173862373456359e-06,6.982979539316147566e-05,4.734461253974586725e-05
1.346307277679443359e+00,1.579732634127140045e-05,5.585395228990819305e-06,4.840632027480751276e-05
1.985345005989074707e+00,4.006431845482438803e-05,2.307080430909991264e-04,3.720596214407123625e-05
6.929516792297363281e-01,1.097442236641654745e-05,5.360353316063992679e-05,1.686918949417304248e-05
1.363663315773010254e+00,3.407910844543948770e-05,3.878911229548975825e-06,2.964419763884507120e-05
1.342399001121520996e+00,4.484506280277855694e-05,2.584022004157304764e-04,6.757282244507223368e-05
1.167102336883544922e+00,2.433863483020104468e-05,1.276271359529346228e-05,5.437228901428170502e-05
7.208536863327026367e-01,2.765302451734896749e-05,2.038372767856344581e-04,5.500540646607987583e-05
8.341265916824340820e-01,7.607344741700217128e-05,2.043349086306989193e-04,4.315979094826616347e-05
