1.946076869964599609e+00,1.330873928964138031e-04,1.043041702359914780e-04,2.941146340162958950e-05
1.518845796585083008e+00,9.046606282936409116e-05,1.444169611204415560e-04,6.455108086811378598e-05
5.635387897491455078e-01,7.276550604728981853e-05,9.997536108130589128e-05,8.190365770133212209e-05
6.976171731948852539e-01,1.039195776684209704e-04,9.729492740007117391e-05,8.429391891695559025e-05
7.121531963348388672e-01,7.233523501781746745e-05,1.288280327571555972e-04,6.380071135936304927e-05
6.750000119209289551e-01,8.382047963095828891e-05,2.288471441715955734e-03,6.857250264147296548e-05
9.577035903930664062e-01,9.527194197289645672e-05,1.708431664155796170e-04,3.787915557040832937e-05
7.516491413116455078e-01,1.025564852170646191e-04,1.066347394953481853e-04,1.584820893185678869e-05
7.641410455107688904e-03,1.363066712656291202e-05,4.452026623766869307e-04,6.445198960136622190e-05
1.261405706405639648e+00,1.133322948589920998e-04,1.275843678740784526e-04,8.835351036395877600e-05
1.543431639671325684e+00,1.491670846007764339e-04,2.003465051529929042e-04,6.569041579496115446e-05
1.562842249870300293e+00,8.691075345268473029e-05,1.539083663374185562e-03,3.031076084880623966e-05
8.993753194808959961e-01,1.113026155508123338e-04,1.360707392450422049e-04,2.830573612300213426e-05
1.102705717086791992e+00,9.607138053979724646e-05,1.726871269056573510e-04,6.746558938175439835e-05
1.103033661842346191e+00,5.772121949121356010e-05,2.051164774456992745e-04,4.682653161580674350e-05
8.368298411369323730e-02,8.785875979810953140e-05,9.143425268121063709e-05,5.244399653747677803e-05
1.024597048759460449e+00,9.840247366810217500e-05,1.460487110307440162e-04,7.554872718174010515e-05
2.285277605056762695e+00,8.367446571355685592e-05,2.623354375828057528e-04,4.472768306732177734e-02
5.332032442092895508e-01,7.280756835825741291e-05,9.931103704730048776e-05,3.523496707202866673e-05
1.165843248367309570e+00,9.368071914650499821e-05,1.279637217521667480e-04,7.784561603330075741e-05
8.115561008453369141e-01,1.259274431504309177e-04,2.309245319338515401e-04,7.985651609487831593e-05
9.448295831680297852e-01,1.117750434787012637e-04,1.017377289826981723e-04,8.428165892837569118e-05
