2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.400000000000000029e-02,1.400000000000000029e-02,1.400000000000000029e-02,9.539999999999999591e-01,9.539999999999999591e-01,9.539999999999999591e-01,3.140000000000000013e-01,3.140000000000000013e-01,3.140000000000000013e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,9.689999999999999725e-01,9.689999999999999725e-01,9.689999999999999725e-01,3.150000000000000022e-01,3.150000000000000022e-01,3.150000000000000022e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000029e-02,1.400000000000000029e-02,1.400000000000000029e-02,7.179999999999999716e-01,7.179999999999999716e-01,7.179999999999999716e-01,3.679999999999999938e-01,3.679999999999999938e-01,3.679999999999999938e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
4.800000000000000100e-02,4.499999999999999833e-02,4.800000000000000100e-02,1.590000000000000024e-01,1.469999999999999918e-01,1.590000000000000024e-01,5.110000000000000098e-01,5.110000000000000098e-01,5.120000000000000107e-01,4.929999999999999938e-01,4.929999999999999938e-01,4.929999999999999938e-01,5.320000000000000284e-01,5.340000000000000302e-01,5.330000000000000293e-01
6.350000000000000089e-01,7.349999999999999867e-01,7.960000000000000409e-01,9.979999999999999982e-01,9.979999999999999982e-01,9.979999999999999982e-01,9.909999999999999920e-01,9.919999999999999929e-01,9.939999999999999947e-01,9.929999999999999938e-01,9.949999999999999956e-01,9.949999999999999956e-01,9.819999999999999840e-01,9.879999999999999893e-01,9.879999999999999893e-01
2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.799999999999999864e-02,1.799999999999999864e-02,1.799999999999999864e-02,9.429999999999999494e-01,9.429999999999999494e-01,9.429999999999999494e-01,3.160000000000000031e-01,3.160000000000000031e-01,3.160000000000000031e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999936e-02,1.099999999999999936e-02,1.099999999999999936e-02,9.579999999999999627e-01,9.579999999999999627e-01,9.579999999999999627e-01,3.150000000000000022e-01,3.150000000000000022e-01,3.150000000000000022e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000130e-02,2.100000000000000130e-02,2.100000000000000130e-02,7.019999999999999574e-01,7.019999999999999574e-01,7.019999999999999574e-01,3.739999999999999991e-01,3.739999999999999991e-01,3.739999999999999991e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
3.500000000000000333e-02,4.399999999999999745e-02,3.699999999999999817e-02,1.590000000000000024e-01,1.580000000000000016e-01,1.590000000000000024e-01,5.120000000000000107e-01,5.140000000000000124e-01,5.130000000000000115e-01,4.959999999999999964e-01,4.969999999999999973e-01,4.959999999999999964e-01,5.330000000000000293e-01,5.320000000000000284e-01,5.350000000000000311e-01
6.250000000000000000e-01,7.459999999999999964e-01,7.389999999999999902e-01,9.320000000000000506e-01,9.389999999999999458e-01,9.370000000000000551e-01,9.779999999999999805e-01,9.789999999999999813e-01,9.799999999999999822e-01,9.769999999999999796e-01,9.779999999999999805e-01,9.789999999999999813e-01,9.180000000000000382e-01,9.200000000000000400e-01,9.200000000000000400e-01
2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.499999999999999944e-02,1.499999999999999944e-02,1.499999999999999944e-02,9.260000000000000453e-01,9.260000000000000453e-01,9.260000000000000453e-01,3.170000000000000040e-01,3.170000000000000040e-01,3.170000000000000040e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999936e-02,1.099999999999999936e-02,1.099999999999999936e-02,9.399999999999999467e-01,9.399999999999999467e-01,9.399999999999999467e-01,3.160000000000000031e-01,3.160000000000000031e-01,3.160000000000000031e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.999999999999999889e-02,2.999999999999999889e-02,2.999999999999999889e-02,6.879999999999999449e-01,6.879999999999999449e-01,6.879999999999999449e-01,3.800000000000000044e-01,3.800000000000000044e-01,3.800000000000000044e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
4.800000000000000100e-02,4.900000000000000189e-02,4.800000000000000100e-02,1.859999999999999987e-01,1.680000000000000104e-01,1.880000000000000004e-01,5.180000000000000160e-01,5.180000000000000160e-01,5.180000000000000160e-01,4.939999999999999947e-01,4.959999999999999964e-01,4.949999999999999956e-01,5.440000000000000391e-01,5.430000000000000382e-01,5.460000000000000409e-01
3.430000000000000271e-01,3.910000000000000142e-01,4.229999999999999871e-01,8.850000000000000089e-01,8.880000000000000115e-01,8.860000000000000098e-01,9.529999999999999583e-01,9.549999999999999600e-01,9.569999999999999618e-01,9.529999999999999583e-01,9.539999999999999591e-01,9.549999999999999600e-01,8.940000000000000169e-01,8.960000000000000187e-01,8.960000000000000187e-01
2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.499999999999999944e-02,1.499999999999999944e-02,1.499999999999999944e-02,9.409999999999999476e-01,9.409999999999999476e-01,9.409999999999999476e-01,5.490000000000000435e-01,5.490000000000000435e-01,5.490000000000000435e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999320e-03,8.999999999999999320e-03,8.999999999999999320e-03,9.559999999999999609e-01,9.559999999999999609e-01,9.559999999999999609e-01,5.480000000000000426e-01,5.480000000000000426e-01,5.480000000000000426e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,7.029999999999999583e-01,7.029999999999999583e-01,7.029999999999999583e-01,6.280000000000000027e-01,6.280000000000000027e-01,6.280000000000000027e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01
4.299999999999999656e-02,4.700000000000000011e-02,4.399999999999999745e-02,1.620000000000000051e-01,1.580000000000000016e-01,1.620000000000000051e-01,5.140000000000000124e-01,5.140000000000000124e-01,5.140000000000000124e-01,7.449999999999999956e-01,7.449999999999999956e-01,7.449999999999999956e-01,7.550000000000000044e-01,7.560000000000000053e-01,7.560000000000000053e-01
5.430000000000000382e-01,5.140000000000000124e-01,5.809999999999999609e-01,9.320000000000000506e-01,9.409999999999999476e-01,9.399999999999999467e-01,9.739999999999999769e-01,9.759999999999999787e-01,9.769999999999999796e-01,9.909999999999999920e-01,9.919999999999999929e-01,9.919999999999999929e-01,9.290000000000000480e-01,9.360000000000000542e-01,9.360000000000000542e-01
